datetime,precipitation,temperature,humidity,wind,date,pm2_5,pm10,co,no2,o3
2017-01-12T07:00:00Z,0,-0.3,90.8,0.8,2017-01-12,50,64,0.9,57.5,3.4
2017-01-12T08:00:00Z,0,-0.5,92.7,1.6,2017-01-12,50,64,0.9,57.5,3.4
2017-01-12T09:00:00Z,0,-1.1,77.8,2.4,2017-01-12,50,64,1,57.5,4.8
2017-01-12T10:00:00Z,0,-1.2,77.6,2.8,2017-01-12,50,64,1,57.5,7.7
2017-01-12T11:00:00Z,0,-0.9,74.7,2.5,2017-01-12,50,64,1.1,57.5,7.8
2017-01-12T12:00:00Z,0,-0.5,65.6,2.4,2017-01-12,50,64,1,57.5,10.9
2017-01-12T13:00:00Z,0,-0.3,64.9,2.5,2017-01-12,50,64,0.9,57.5,10.1
2017-01-12T14:00:00Z,0,0.1,63.3,2.4,2017-01-12,50,64,0.9,57.5,13
2017-01-12T15:00:00Z,0,0.5,62.3,2.3,2017-01-12,50,64,0.9,57.5,15.1
2017-01-12T16:00:00Z,0,0.6,63.1,2.6,2017-01-12,50,64,0.9,57.5,14
2017-01-12T17:00:00Z,0,0.7,65.7,2.3,2017-01-12,50,64,0.9,57.5,11.5
2017-01-12T18:00:00Z,0,0.8,69.9,2.5,2017-01-12,50,64,0.9,57.5,10.8
2017-01-12T19:00:00Z,0,0.8,71.7,2.4,2017-01-12,50,64,0.9,57.5,7.9
2017-01-12T20:00:00Z,0,0.8,73.3,2,2017-01-12,50,64,0.9,57.5,6.2
2017-01-12T21:00:00Z,0,0.8,79.5,2.6,2017-01-12,50,64,0.9,57.5,9.2
2017-01-12T22:00:00Z,0,0.6,97,3.1,2017-01-12,50,64,0.8,57.5,19.2
2017-01-12T23:00:00Z,0,0.2,99.4,2.3,2017-01-12,50,64,0.8,57.5,21
2017-01-13T00:00:00Z,0,0.3,99.4,1.8,2017-01-13,46,53,0.8,57.5,23.3
2017-01-13T01:00:00Z,0,0.2,99.4,1.2,2017-01-13,46,53,0.8,57.5,21.8
2017-01-13T02:00:00Z,0,0.1,99.5,0.9,2017-01-13,46,53,0.8,57.5,10.7
2017-01-13T03:00:00Z,0,0.1,99.5,0.7,2017-01-13,46,53,0.8,57.5,9.7
2017-01-13T04:00:00Z,0,0.1,99.5,0.8,2017-01-13,46,53,0.8,57.5,9.9
2017-01-13T05:00:00Z,0,0.1,99.5,2,2017-01-13,46,53,0.8,57.5,8.2
2017-01-13T06:00:00Z,0,0,99.5,1.9,2017-01-13,46,53,0.8,57.5,8.1
2017-01-13T07:00:00Z,0,-0.2,99.5,3.2,2017-01-13,46,53,0.9,57.5,4.9
2017-01-13T08:00:00Z,0,-0.2,99.5,4,2017-01-13,46,53,0.9,57.5,4
2017-01-13T09:00:00Z,0,-0.2,99.5,4.5,2017-01-13,46,53,0.9,57.5,5.7
2017-01-13T10:00:00Z,0,-0.1,99.5,5,2017-01-13,46,53,0.9,57.5,6.4
2017-01-13T11:00:00Z,0,0.1,99.5,4,2017-01-13,46,53,1,57.5,6.1
2017-01-13T12:00:00Z,0,0.2,99.5,5.3,2017-01-13,46,53,1,57.5,7.4
2017-01-13T13:00:00Z,0,0.4,99.5,5.1,2017-01-13,46,53,0.9,57.5,11.8
2017-01-13T14:00:00Z,0,0.7,99.5,6,2017-01-13,46,53,0.9,57.5,14.8
2017-01-13T15:00:00Z,0,1,99.4,6.9,2017-01-13,46,53,0.9,57.5,15.9
2017-01-13T16:00:00Z,0,1.4,99.4,7.3,2017-01-13,46,53,0.9,57.5,9
2017-01-13T17:00:00Z,0,2.3,99.4,6.1,2017-01-13,46,53,0.9,57.5,7.2
2017-01-13T18:00:00Z,0,3.5,92.8,5.6,2017-01-13,46,53,0.9,57.5,5.4
2017-01-13T19:00:00Z,0,4.1,84,4,2017-01-13,46,53,1.8,57.5,4.9
2017-01-13T20:00:00Z,0,3.9,81.8,3.6,2017-01-13,46,53,0.9,57.5,3.2
2017-01-13T21:00:00Z,0,3,85.7,1.9,2017-01-13,46,53,0.9,57.5,3.1
2017-01-13T22:00:00Z,0,1.7,97.8,1.1,2017-01-13,46,53,1,57.5,3.6
2017-01-13T23:00:00Z,0,1.5,99.3,0.9,2017-01-13,46,53,1.1,57.5,4.2
2017-01-14T00:00:00Z,0,-0.5,99.5,1.4,2017-01-14,32,38,1.2,57.5,4.4
2017-01-14T01:00:00Z,0,-1.1,99.5,1,2017-01-14,32,38,1.2,57.5,4.4
2017-01-14T02:00:00Z,0,-0.8,99.5,0.8,2017-01-14,32,38,1.2,57.5,4.3
2017-01-14T03:00:00Z,0,-1.3,99.5,2,2017-01-14,32,38,1.2,57.5,4.2
2017-01-14T04:00:00Z,0,-1,99.5,1.7,2017-01-14,32,38,1.1,57.5,3.8
2017-01-14T05:00:00Z,0,-1.5,99.5,1.9,2017-01-14,32,38,1.1,57.5,3.7
2017-01-14T06:00:00Z,0,-1,99.3,2.5,2017-01-14,32,38,1.1,57.5,3.7
2017-01-14T07:00:00Z,0,-1,84.3,3.1,2017-01-14,32,38,0.8,57.5,9.7
2017-01-14T08:00:00Z,0,-0.6,71.3,3.9,2017-01-14,32,38,0.7,57.5,11.6
2017-01-14T09:00:00Z,0,-0.2,67.4,2.8,2017-01-14,32,38,0.7,57.5,16.9
2017-01-14T10:00:00Z,0,0.9,65.9,3.2,2017-01-14,32,38,0.7,57.5,21
2017-01-14T11:00:00Z,0,2.5,62,3.7,2017-01-14,32,38,0.7,57.5,27.6
2017-01-14T12:00:00Z,0,4.5,57.2,4.6,2017-01-14,32,38,0.7,57.5,32
2017-01-14T13:00:00Z,0,5.7,52.7,4.3,2017-01-14,32,38,0.7,57.5,39.7
2017-01-14T14:00:00Z,0,6.6,46,3.9,2017-01-14,32,38,0.6,57.5,43.4
2017-01-14T15:00:00Z,0,6.8,43.4,3.9,2017-01-14,32,38,0.6,57.5,38.9
2017-01-14T16:00:00Z,0,6.2,50.5,2.8,2017-01-14,32,38,0.7,57.5,25.1
2017-01-14T17:00:00Z,0,5.6,56,2.1,2017-01-14,32,38,0.7,57.5,13.3
2017-01-14T18:00:00Z,0,4.8,61.8,0.9,2017-01-14,32,38,0.8,57.5,4.4
2017-01-14T19:00:00Z,0,2.9,68.9,1.3,2017-01-14,32,38,1.1,57.5,3.7
2017-01-14T20:00:00Z,0,1.1,83,1.8,2017-01-14,32,38,1,57.5,4.2
2017-01-14T21:00:00Z,0,0,99.4,2.6,2017-01-14,32,38,1.1,57.5,5.1
2017-01-14T22:00:00Z,0,-0.8,99.5,1.8,2017-01-14,32,38,1.1,57.5,5
2017-01-14T23:00:00Z,0,-0.8,99.5,0.9,2017-01-14,32,38,1.1,57.5,5.2
2017-01-15T00:00:00Z,0,-0.8,99.5,1,2017-01-15,39,41,1.1,57.5,5.3
2017-01-15T01:00:00Z,0,-1.1,99.5,0.9,2017-01-15,39,41,1.1,57.5,5.1
2017-01-15T02:00:00Z,0,-0.7,99.5,0.8,2017-01-15,39,41,1,57.5,5.3
2017-01-15T03:00:00Z,0,-0.3,99.4,0.9,2017-01-15,39,41,1,57.5,4.7
2017-01-15T04:00:00Z,0,-0.5,99.4,1.3,2017-01-15,39,41,1,57.5,5
2017-01-15T05:00:00Z,0,0,99.4,0.7,2017-01-15,39,41,1,57.5,4.1
2017-01-15T06:00:00Z,0,0.3,99.2,0.9,2017-01-15,39,41,1,57.5,4.1
2017-01-15T07:00:00Z,0,0.9,98.9,1.3,2017-01-15,39,41,1,57.5,4
2017-01-15T08:00:00Z,0,1.1,96.5,2.2,2017-01-15,39,41,0.9,57.5,4.9
2017-01-15T09:00:00Z,0,1.1,95.7,1.6,2017-01-15,39,41,0.8,57.5,10
2017-01-15T10:00:00Z,0,1.9,96,1.5,2017-01-15,39,41,0.9,57.5,11.9
2017-01-15T11:00:00Z,0,4.3,69.7,1,2017-01-15,39,41,0.9,57.5,18.5
2017-01-15T12:00:00Z,0,6.8,45.6,2.3,2017-01-15,39,41,0.8,57.5,30.6
2017-01-15T13:00:00Z,0,7.8,38.1,2.8,2017-01-15,39,41,0.6,57.5,46.7
2017-01-15T14:00:00Z,0,7.8,33.3,3.8,2017-01-15,39,41,0.6,57.5,58.9
2017-01-15T15:00:00Z,0,6.2,39.6,3.1,2017-01-15,39,41,0.6,57.5,56.4
2017-01-15T16:00:00Z,0,5.9,47.1,1.5,2017-01-15,39,41,0.6,57.5,40.3
2017-01-15T17:00:00Z,0,5.3,51.3,1.1,2017-01-15,39,41,0.6,57.5,35
2017-01-15T18:00:00Z,0,4,57.3,1,2017-01-15,39,41,0.8,57.5,8.7
2017-01-15T19:00:00Z,0,3.3,57.2,1.2,2017-01-15,39,41,0.9,57.5,4.4
2017-01-15T20:00:00Z,0,2.3,60.6,1.9,2017-01-15,39,41,0.9,57.5,4.5
2017-01-15T21:00:00Z,0,1.7,59.9,2.2,2017-01-15,39,41,0.9,57.5,6
2017-01-15T22:00:00Z,0,1,56.5,2.6,2017-01-15,39,41,0.9,57.5,6.8
2017-01-15T23:00:00Z,0,-0.1,59.1,2.2,2017-01-15,39,41,0.8,57.5,15.2
2017-01-16T00:00:00Z,0,-0.1,55.7,2.1,2017-01-16,39,20,0.8,57.5,17.3
2017-01-16T01:00:00Z,0,-0.9,60.6,1.7,2017-01-16,39,20,0.8,57.5,8.4
2017-01-16T02:00:00Z,0,-1.2,62,1.9,2017-01-16,39,20,0.8,57.5,8.4
2017-01-16T03:00:00Z,0,-1.1,58.8,2.1,2017-01-16,39,20,0.7,57.5,14.7
2017-01-16T04:00:00Z,0,-1.5,59.3,1.5,2017-01-16,39,20,0.7,57.5,22.7
2017-01-16T05:00:00Z,0,-1.6,56.3,1.6,2017-01-16,39,20,0.6,57.5,24.1
2017-01-16T06:00:00Z,0,-1.4,54.8,1.6,2017-01-16,39,20,0.7,57.5,9.8
2017-01-16T07:00:00Z,0,-1.9,53.5,1.2,2017-01-16,39,20,0.7,57.5,3.8
2017-01-16T08:00:00Z,0,-2.1,51.4,0.7,2017-01-16,39,20,0.8,57.5,2
2017-01-16T09:00:00Z,0,-2,52.4,0.8,2017-01-16,39,20,0.8,57.5,3.2
2017-01-16T10:00:00Z,0,-0.4,53.3,1.1,2017-01-16,39,20,0.9,57.5,4.4
2017-01-16T11:00:00Z,0,2.5,42.1,1.8,2017-01-16,39,20,1,57.5,7.6
2017-01-16T12:00:00Z,0,5,31.1,3.3,2017-01-16,39,20,0.6,57.5,31.2
2017-01-16T13:00:00Z,0,5.7,26.1,3.9,2017-01-16,39,20,0.6,57.5,56.9
2017-01-16T14:00:00Z,0,5.5,26.4,3.7,2017-01-16,39,20,0.6,57.5,57.3
2017-01-16T15:00:00Z,0,5.8,28.2,3.3,2017-01-16,39,20,0.5,57.5,58.6
2017-01-16T16:00:00Z,0,5.3,30.5,3.8,2017-01-16,39,20,0.6,57.5,54.5
2017-01-16T17:00:00Z,0,3.6,35.5,1.8,2017-01-16,39,20,0.6,57.5,41.4
2017-01-16T18:00:00Z,0,2.5,41.5,1.2,2017-01-16,39,20,1.4,57.5,19.3
2017-01-16T19:00:00Z,0,1.9,47.4,1,2017-01-16,39,20,0.8,57.5,12.9
2017-01-16T20:00:00Z,0,1.4,51.9,1.2,2017-01-16,39,20,0.7,57.5,14.4
2017-01-16T21:00:00Z,0,1.3,52.6,1.4,2017-01-16,39,20,0.7,57.5,14.3
2017-01-16T22:00:00Z,0,0.8,55.7,1.4,2017-01-16,39,20,0.8,57.5,5.3
2017-01-16T23:00:00Z,0,0.7,56.6,1.7,2017-01-16,39,20,0.8,57.5,4.3
2017-01-17T00:00:00Z,0,1.1,50.7,1.5,2017-01-17,20,25,0.8,57.5,3.4
2017-01-17T01:00:00Z,0,1.1,49,1.1,2017-01-17,20,25,0.8,57.5,3.1
2017-01-17T02:00:00Z,0,1,48.7,1.4,2017-01-17,20,25,0.7,57.5,8.2
2017-01-17T03:00:00Z,0,0.8,49.9,1.5,2017-01-17,20,25,0.7,57.5,15.4
2017-01-17T04:00:00Z,0,1.1,47.2,1,2017-01-17,20,25,0.7,57.5,18
2017-01-17T05:00:00Z,0,0.8,48.7,0.9,2017-01-17,20,25,0.8,57.5,14
2017-01-17T06:00:00Z,0,0.5,50.9,0.9,2017-01-17,20,25,0.8,57.5,4.2
2017-01-17T07:00:00Z,0,0.7,50.1,0.6,2017-01-17,20,25,0.8,57.5,4.7
2017-01-17T08:00:00Z,0,0.6,53.2,0.7,2017-01-17,20,25,0.8,57.5,4.3
2017-01-17T09:00:00Z,0,0.2,57.5,1.5,2017-01-17,20,25,0.9,57.5,4.9
2017-01-17T10:00:00Z,0,0.6,61.6,0.8,2017-01-17,20,25,0.9,57.5,6
2017-01-17T11:00:00Z,0,2.1,55.2,0.9,2017-01-17,20,25,1,57.5,8.2
2017-01-17T12:00:00Z,0,3.8,42.5,0.7,2017-01-17,20,25,0.7,57.5,10.5
2017-01-17T13:00:00Z,0,5.6,34.6,2.7,2017-01-17,20,25,0.6,57.5,24.3
2017-01-17T14:00:00Z,0,6.4,32.8,4.6,2017-01-17,20,25,0.5,57.5,52
2017-01-17T15:00:00Z,0,6.6,32.1,4.5,2017-01-17,20,25,0.5,57.5,54.5
2017-01-17T16:00:00Z,0,6.3,32.3,3.5,2017-01-17,20,25,0.6,57.5,53.8
2017-01-17T17:00:00Z,0,5.3,36.1,1.9,2017-01-17,20,25,0.6,57.5,39
2017-01-17T18:00:00Z,0,4.1,42.5,1.7,2017-01-17,20,25,0.8,57.5,20
2017-01-17T19:00:00Z,0,4.2,42.3,1.6,2017-01-17,20,25,0.8,57.5,2.4
2017-01-17T20:00:00Z,0,3.5,44.6,1.5,2017-01-17,20,25,0.7,57.5,23.1
2017-01-17T21:00:00Z,0,3.4,46.3,2.3,2017-01-17,20,25,0.6,57.5,39.6
2017-01-17T22:00:00Z,0,2.8,48.6,2,2017-01-17,20,25,0.6,57.5,38.5
2017-01-17T23:00:00Z,0,2.6,50.7,1.9,2017-01-17,20,25,0.6,57.5,38.9
2017-01-18T00:00:00Z,0,2.2,51.6,1.7,2017-01-18,21,26,0.7,57.5,39.7
2017-01-18T01:00:00Z,0,1.7,52.2,1.6,2017-01-18,21,26,0.7,32.4,35.3
2017-01-18T02:00:00Z,0,0.9,55.5,1.5,2017-01-18,21,26,0.7,33.3,30.4
2017-01-18T03:00:00Z,0,0.1,59.3,1.3,2017-01-18,21,26,0.7,39.1,23.3
2017-01-18T04:00:00Z,0,0.2,57.7,1.2,2017-01-18,21,26,0.7,41.7,19.3
2017-01-18T05:00:00Z,0,-0.2,58.8,1.1,2017-01-18,21,26,0.7,40,16.7
2017-01-18T06:00:00Z,0,-0.4,59.6,1.3,2017-01-18,21,26,0.7,43.3,9.8
2017-01-18T07:00:00Z,0,-1.8,70.3,1.2,2017-01-18,21,26,0.9,60.9,4.3
2017-01-18T08:00:00Z,0,-1.8,68.5,1.5,2017-01-18,21,26,1,75.3,4
2017-01-18T09:00:00Z,0,-1.1,65.5,1.6,2017-01-18,21,26,1.1,80.3,5.5
2017-01-18T10:00:00Z,0,1.1,58.6,2.1,2017-01-18,21,26,1,70.6,8.8
2017-01-18T11:00:00Z,0,3.6,49.1,1.9,2017-01-18,21,26,0.8,57.4,18.8
2017-01-18T12:00:00Z,0,5.4,39.4,2,2017-01-18,21,26,0.8,41.3,35.1
2017-01-18T13:00:00Z,0,6.3,38.7,2.2,2017-01-18,21,26,0.7,34,46.5
2017-01-18T14:00:00Z,0,6.8,38.6,3.2,2017-01-18,21,26,0.7,33.6,48.9
2017-01-18T15:00:00Z,0,7.2,39.9,3.5,2017-01-18,21,26,0.7,29.9,50.6
2017-01-18T16:00:00Z,0,7.4,41.2,3.1,2017-01-18,21,26,0.7,28.5,37.4
2017-01-18T17:00:00Z,0,6.7,43.5,1.9,2017-01-18,21,26,0.7,38.1,5.4
2017-01-18T18:00:00Z,0,5,49.2,1.4,2017-01-18,21,26,0.9,62.7,9.2
2017-01-18T19:00:00Z,0,4,53.3,1.4,2017-01-18,21,26,0.8,73.2,3
2017-01-18T20:00:00Z,0,3.1,55.9,1.8,2017-01-18,21,26,0.9,52.7,17.6
2017-01-18T21:00:00Z,0,3.5,56,1.6,2017-01-18,21,26,0.7,41,24.3
2017-01-18T22:00:00Z,0,4,55,2.5,2017-01-18,21,26,0.7,32.2,28.3
2017-01-18T23:00:00Z,0,4.2,53.3,2.3,2017-01-18,21,26,0.7,31.3,29.7
2017-01-19T00:00:00Z,0,3.4,57.6,0.9,2017-01-19,23,35,0.8,46.1,10.8
2017-01-19T01:00:00Z,0,2.6,62.1,1,2017-01-19,23,35,0.9,59.9,0.7
2017-01-19T02:00:00Z,0,2,65.5,1,2017-01-19,23,35,1,51.8,1.2
2017-01-19T03:00:00Z,0,1.7,67.2,0.8,2017-01-19,23,35,0.9,48.6,1.5
2017-01-19T04:00:00Z,0,1.7,66.4,0.9,2017-01-19,23,35,0.9,53.8,0
2017-01-19T05:00:00Z,0,2.2,62.5,0.9,2017-01-19,23,35,0.8,55.3,0
2017-01-19T06:00:00Z,0,2.6,59.4,0.9,2017-01-19,23,35,0.8,54.3,6.1
2017-01-19T07:00:00Z,0,2.3,58.4,0.5,2017-01-19,23,35,0.9,65.8,1.3
2017-01-19T08:00:00Z,0,0.4,70.5,1.3,2017-01-19,23,35,1,71.4,0
2017-01-19T09:00:00Z,0,0.7,69.7,1.4,2017-01-19,23,35,1.2,80.4,0
2017-01-19T10:00:00Z,0,2.6,62.2,1.1,2017-01-19,23,35,1.2,77.8,2.8
2017-01-19T11:00:00Z,0,4.3,53.9,1.8,2017-01-19,23,35,1,71.3,7.9
2017-01-19T12:00:00Z,0,5.8,45.2,2.9,2017-01-19,23,35,0.8,39.5,33.3
2017-01-19T13:00:00Z,0,6.6,40.7,4.3,2017-01-19,23,35,0.7,24.5,49.3
2017-01-19T14:00:00Z,0,6.9,40,3.9,2017-01-19,23,35,0.7,25.8,52.5
2017-01-19T15:00:00Z,0,7.4,39.6,3.6,2017-01-19,23,35,0.6,23.2,54
2017-01-19T16:00:00Z,0,7.4,38.2,3.7,2017-01-19,23,35,0.7,28.3,50.6
2017-01-19T17:00:00Z,0,6.7,40.5,2.3,2017-01-19,23,35,0.7,44.1,35.2
2017-01-19T18:00:00Z,0,4.7,46.6,1.8,2017-01-19,23,35,0.7,45.8,29.9
2017-01-19T19:00:00Z,0,3.2,53.1,1.6,2017-01-19,23,35,0.7,32,38.3
2017-01-19T20:00:00Z,0,2.5,55.8,1.4,2017-01-19,23,35,0.8,70.2,5.6
2017-01-19T21:00:00Z,0,2.2,53.9,2,2017-01-19,23,35,0.7,53.7,23.2
2017-01-19T22:00:00Z,0,2.2,53.7,2.3,2017-01-19,23,35,0.7,24.7,48
2017-01-19T23:00:00Z,0,2.6,52.3,2.4,2017-01-19,23,35,0.7,21.8,51.6
2017-01-20T00:00:00Z,0,1.4,56.9,1.8,2017-01-20,32,42,0.7,28.1,34.8
2017-01-20T01:00:00Z,0,0.6,61.3,2.5,2017-01-20,32,42,0.9,59.1,8.7
2017-01-20T02:00:00Z,0,-0.5,68.8,2,2017-01-20,32,42,0.9,65.4,1.3
2017-01-20T03:00:00Z,0,-0.9,70.2,0.9,2017-01-20,32,42,0.9,57,3.9
2017-01-20T04:00:00Z,0,-0.3,63.2,0.3,2017-01-20,32,42,0.9,54.1,5.5
2017-01-20T05:00:00Z,0,-0.8,65.2,1.2,2017-01-20,32,42,0.9,47.5,0.6
2017-01-20T06:00:00Z,0,-1.4,76.2,1.1,2017-01-20,32,42,0.9,53.9,0
2017-01-20T07:00:00Z,0,-1.9,83.9,0.6,2017-01-20,32,42,1.1,61.6,0
2017-01-20T08:00:00Z,0,-2.4,86.8,0.6,2017-01-20,32,42,1.1,64.7,0
2017-01-20T09:00:00Z,0,-2,86.3,0.5,2017-01-20,32,42,1.3,71.1,0.5
2017-01-20T10:00:00Z,0,-0.3,79.6,1,2017-01-20,32,42,1.3,66.5,2.5
2017-01-20T11:00:00Z,0,2.1,65.6,1.9,2017-01-20,32,42,1.2,60.1,6.4
2017-01-20T12:00:00Z,0,4.1,56.8,2.5,2017-01-20,32,42,0.9,49.7,20.3
2017-01-20T13:00:00Z,0,5.5,51.4,1.9,2017-01-20,32,42,0.8,37.3,34.9
2017-01-20T14:00:00Z,0,6.4,42.1,1.8,2017-01-20,32,42,0.7,29.8,45.9
2017-01-20T15:00:00Z,0,6.9,36.9,2.5,2017-01-20,32,42,0.7,25.7,56.4
2017-01-20T16:00:00Z,0,6.9,36.3,1.9,2017-01-20,32,42,0.7,26.3,52.9
2017-01-20T17:00:00Z,0,6.5,38.3,1.3,2017-01-20,32,42,0.7,47,34.4
2017-01-20T18:00:00Z,0,4.6,46.8,1.9,2017-01-20,32,42,0.8,68.3,12.8
2017-01-20T19:00:00Z,0,3.3,51,0.6,2017-01-20,32,42,0.9,71.6,12.2
2017-01-20T20:00:00Z,0,2.9,53.1,0.8,2017-01-20,32,42,0.9,82.1,3.2
2017-01-20T21:00:00Z,0,2,58.1,0.8,2017-01-20,32,42,1.2,106.6,0.2
2017-01-20T22:00:00Z,0,0.8,63.8,0.8,2017-01-20,32,42,1.1,97.3,0.3
2017-01-20T23:00:00Z,0,-0.1,67.3,0.8,2017-01-20,32,42,1.1,91.6,0
2017-01-21T00:00:00Z,0,-0.6,70.3,0.7,2017-01-21,43,54,1.1,82.7,0
2017-01-21T01:00:00Z,0,-1.2,74.2,0.4,2017-01-21,43,54,1.1,82.8,0
2017-01-21T02:00:00Z,0,-1.3,75.1,0.7,2017-01-21,43,54,1.2,73.8,0
2017-01-21T03:00:00Z,0,-2.3,80.9,0.9,2017-01-21,43,54,1.1,67.5,0.4
2017-01-21T04:00:00Z,0,-2.3,82.8,1.2,2017-01-21,43,54,1.2,73.1,0.2
2017-01-21T05:00:00Z,0,-2.8,87.2,0.5,2017-01-21,43,54,1.2,66.2,0
2017-01-21T06:00:00Z,0,-3.1,89.2,0.7,2017-01-21,43,54,1.1,62.5,0
2017-01-21T07:00:00Z,0,-3.4,99.2,1,2017-01-21,43,54,1.2,64.7,0
2017-01-21T08:00:00Z,0,-3.6,99.4,0.6,2017-01-21,43,54,1.2,77.1,0.4
2017-01-21T09:00:00Z,0,-3.8,99.4,0.7,2017-01-21,43,54,1.3,80.5,1.1
2017-01-21T10:00:00Z,0,-1.7,96.3,0.8,2017-01-21,43,54,1.2,68.1,4.1
2017-01-21T11:00:00Z,0,0.9,84.8,1.1,2017-01-21,43,54,1.2,57.3,8.6
2017-01-21T12:00:00Z,0,2.9,68.1,1.4,2017-01-21,43,54,1,50.3,16.9
2017-01-21T13:00:00Z,0,4.4,61.3,1.6,2017-01-21,43,54,0.9,38.5,28.9
2017-01-21T14:00:00Z,0,5.5,53.6,1.1,2017-01-21,43,54,0.8,33.7,38.3
2017-01-21T15:00:00Z,0,6.7,45.4,0.8,2017-01-21,43,54,0.7,27.3,52.5
2017-01-21T16:00:00Z,0,7.2,43.3,1,2017-01-21,43,54,0.7,33.4,47
2017-01-21T17:00:00Z,0,6.4,45.1,1.2,2017-01-21,43,54,0.8,46.9,30.8
2017-01-21T18:00:00Z,0,4.8,51,0.9,2017-01-21,43,54,0.9,62.1,17.2
2017-01-21T19:00:00Z,0,4,54.3,0.8,2017-01-21,43,54,1.1,92.9,2.2
2017-01-21T20:00:00Z,0,3.4,57.5,0.8,2017-01-21,43,54,1.5,120.4,1.3
2017-01-21T21:00:00Z,0,2.1,63.6,0.9,2017-01-21,43,54,1.4,103.2,2.2
2017-01-21T22:00:00Z,0,1.2,68.7,0.5,2017-01-21,43,54,1.1,82.4,1.8
2017-01-21T23:00:00Z,0,0.3,74.2,0.6,2017-01-21,43,54,1.2,76.7,1.8
2017-01-22T00:00:00Z,0,-0.5,78.7,0.8,2017-01-22,49,59,1.3,75.7,1.7
2017-01-22T01:00:00Z,0,-0.7,81,0.8,2017-01-22,49,59,1.2,64.7,0.9
2017-01-22T02:00:00Z,0,-1.9,89.2,0.6,2017-01-22,49,59,1.2,64.5,0.8
2017-01-22T03:00:00Z,0,-2.6,97.1,0.5,2017-01-22,49,59,1.2,61.4,1.4
2017-01-22T04:00:00Z,0,-2.7,99,1.2,2017-01-22,49,59,1.2,55.1,1.6
2017-01-22T05:00:00Z,0,-3.5,99.3,0.6,2017-01-22,49,59,1.2,56,0.9
2017-01-22T06:00:00Z,0,-3.6,99.3,1,2017-01-22,49,59,1.2,56.3,0.5
2017-01-22T07:00:00Z,0,-3.8,99.4,1,2017-01-22,49,59,1.3,58,0.7
2017-01-22T08:00:00Z,0,-3.7,99.3,1,2017-01-22,49,59,1.3,59.2,0.5
2017-01-22T09:00:00Z,0,-3.3,99.3,1.3,2017-01-22,49,59,1.3,63.8,1.7
2017-01-22T10:00:00Z,0,-1.1,98.8,0.9,2017-01-22,49,59,1.3,58.3,3.7
2017-01-22T11:00:00Z,0,1.4,83.1,1.6,2017-01-22,49,59,1.3,58,7
2017-01-22T12:00:00Z,0,4.6,57,1.5,2017-01-22,49,59,1.1,51.3,19.5
2017-01-22T13:00:00Z,0,7,44.5,1.3,2017-01-22,49,59,0.8,34.7,37.7
2017-01-22T14:00:00Z,0,8.2,38.2,2,2017-01-22,49,59,0.7,22,54.4
2017-01-22T15:00:00Z,0,9.5,35.4,1.8,2017-01-22,49,59,0.7,20.2,55.4
2017-01-22T16:00:00Z,0,9.5,36.3,1.9,2017-01-22,49,59,0.7,19.3,57.6
2017-01-22T17:00:00Z,0,7.3,48.2,2.4,2017-01-22,49,59,0.8,29.2,38.7
2017-01-22T18:00:00Z,0,4.2,59.9,1.7,2017-01-22,49,59,0.9,49,15.9
2017-01-22T19:00:00Z,0,3.9,57.6,1,2017-01-22,49,59,1,75.5,1.9
2017-01-22T20:00:00Z,0,3.7,56.7,1.1,2017-01-22,49,59,1.1,86.2,0.7
2017-01-22T21:00:00Z,0,2.9,60.2,0.8,2017-01-22,49,59,1.3,88.1,0.9
2017-01-22T22:00:00Z,0,1.6,67.4,1.5,2017-01-22,49,59,1.1,70.7,2.2
2017-01-22T23:00:00Z,0,1.8,67.4,1.3,2017-01-22,49,59,1,68.8,2.3
2017-01-23T00:00:00Z,0,2.4,62.9,1,2017-01-23,39,50,1,58.2,6.8
2017-01-23T01:00:00Z,0,1.1,68.6,1.1,2017-01-23,39,50,1,56.5,3.9
2017-01-23T02:00:00Z,0,0.6,72.3,1.1,2017-01-23,39,50,1.1,59.7,1.3
2017-01-23T03:00:00Z,0,0.6,71.2,1.3,2017-01-23,39,50,1,64.1,0.1
2017-01-23T04:00:00Z,0,1.5,65.2,0.8,2017-01-23,39,50,1.1,62.8,0
2017-01-23T05:00:00Z,0,1.2,67.5,0.5,2017-01-23,39,50,1,62.4,0
2017-01-23T06:00:00Z,0,0.6,70.7,1,2017-01-23,39,50,1.1,63.2,0
2017-01-23T07:00:00Z,0,0.4,71.5,0.9,2017-01-23,39,50,1.1,67.5,0
2017-01-23T08:00:00Z,0,0.9,72,1,2017-01-23,39,50,1.1,73,0
2017-01-23T09:00:00Z,0,1.2,73.2,1,2017-01-23,39,50,1.3,82.4,0.6
2017-01-23T10:00:00Z,0,2.5,68.7,1.2,2017-01-23,39,50,1.1,74.3,3.1
2017-01-23T11:00:00Z,0,4,60.9,1.8,2017-01-23,39,50,1,58.7,13.4
2017-01-23T12:00:00Z,0,5.4,53,1.8,2017-01-23,39,50,0.9,44.9,22.2
2017-01-23T13:00:00Z,0,6.1,52.1,1.6,2017-01-23,39,50,1,49,20.7
2017-01-23T14:00:00Z,0,6.7,50.7,1.9,2017-01-23,39,50,0.9,43.6,26.3
2017-01-23T15:00:00Z,0,7.6,47.2,1.9,2017-01-23,39,50,0.8,40.4,31
